"paper_id","entry_id","taxon_or_func","biodiv_cat_1sp","biodiv_cat_multsp","biodiv_cat_habitat","scale","biodiv_temp_res","effect","significant","p_value","notes","UID","hab","tc","biodiv_countries","list_countries","data_source_meta","data_source_biodiv","tele_cat","data_type_meta","data_type_biodiv","habitat","list_continents","num_countries","scale_entire","meta_var_type","peri_tele_flows","peri_tele_sep","peri_tele_sep_unk","scale_biodiv","num_biodiv_metrics","list_biodiv_metrics","taxa","sig_effect","maj_eff","tax_ID","maj_eff_taxa"
3849,4,"Taxonomic",NA,"Abundance/Density (biomass, mass, number of individuals, individuals/unit area)",NA,"Alpha (w/in site)","Unknown/Unclear (ADD TO COMMENT BOX)","Positive (beneficial)","TRUE","0.001","Trail has postive impact on non-native species percentage","3849_4","Terrestrial","Tourism","AUS","AUS","Secondary","Primary","Tourism","Other","Biological field observations","Terrestrial","Oceania",NA,"Unclear/unspecified","Continuous","","No","","Sub-national (within-country region)","3","Total plant cover, non-native spcies, simpson's diversity index","Plants/Trees/Shrubs","Beneficial","Beneficial","3849_Plants/Trees/Shrubs","Beneficial"
3849,5,"Taxonomic",NA,"Diversity index (Shannon-Weiner, Simpson's, Inverse Simpson's, etc.)",NA,"Alpha (w/in site)","Unknown/Unclear (ADD TO COMMENT BOX)","Positive (beneficial)","TRUE","0.001","Road has postive impact on simpson's diversity index","3849_5","Terrestrial","Tourism","AUS","AUS","Secondary","Primary","Tourism","Other","Biological field observations","Terrestrial","Oceania",NA,"Unclear/unspecified","Continuous","","No","","Sub-national (within-country region)","3","Total plant cover, non-native spcies, simpson's diversity index","Plants/Trees/Shrubs","Beneficial","Beneficial","3849_Plants/Trees/Shrubs","Beneficial"
3849,6,"Taxonomic",NA,"Diversity index (Shannon-Weiner, Simpson's, Inverse Simpson's, etc.)",NA,"Alpha (w/in site)","Unknown/Unclear (ADD TO COMMENT BOX)","Positive (beneficial)","TRUE","0.001","Trail has postive impact on simpson's diversity index","3849_6","Terrestrial","Tourism","AUS","AUS","Secondary","Primary","Tourism","Other","Biological field observations","Terrestrial","Oceania",NA,"Unclear/unspecified","Continuous","","No","","Sub-national (within-country region)","3","Total plant cover, non-native spcies, simpson's diversity index","Plants/Trees/Shrubs","Beneficial","Beneficial","3849_Plants/Trees/Shrubs","Beneficial"
3247,3247,"Taxonomic",NA,"Diversity index (Shannon-Weiner, Simpson's, Inverse Simpson's, etc.)",NA,"Alpha (w/in site)","Seasonal","Negative (detrimental)","TRUE","0.001","Mean Shannon diversity","3247_3247","Terrestrial","Knowledge Transfer","MEX","MEX","Primary","Primary","Knowledge Transfer","Other","Biological field observations;Social science field observations","Terrestrial","North America",NA,"Sub-national (within-country region)","Continuous","farmers’ knowledge of management practices,Preferred and disliked tree species mentioned in at least 20% of interviews","Yes","","Sub-national (within-country region)","3","tree richness,tree density,shannon diversity","Plants/Trees/Shrubs","Harmful","Harmful","3247_Plants/Trees/Shrubs","Harmful"
3247,2,"Taxonomic",NA,"Diversity index (Shannon-Weiner, Simpson's, Inverse Simpson's, etc.)",NA,"Alpha (w/in site)","Seasonal","Negative (detrimental)","TRUE","0.001","Mean tree density (trees/ha)","3247_2","Terrestrial","Knowledge Transfer","MEX","MEX","Primary","Primary","Knowledge Transfer","Other","Biological field observations;Social science field observations","Terrestrial","North America",NA,"Sub-national (within-country region)","Continuous","farmers’ knowledge of management practices,Preferred and disliked tree species mentioned in at least 20% of interviews","Yes","","Sub-national (within-country region)","3","tree richness,tree density,shannon diversity","Plants/Trees/Shrubs","Harmful","Harmful","3247_Plants/Trees/Shrubs","Harmful"
3247,1,"Taxonomic",NA,"Richness (number of species)",NA,"Alpha (w/in site)","Seasonal","Negative (detrimental)","TRUE","0.001","Mean tree richness (per site)","3247_1","Terrestrial","Knowledge Transfer","MEX","MEX","Primary","Primary","Knowledge Transfer","Other","Biological field observations;Social science field observations","Terrestrial","North America",NA,"Sub-national (within-country region)","Continuous","farmers’ knowledge of management practices,Preferred and disliked tree species mentioned in at least 20% of interviews","Yes","","Sub-national (within-country region)","3","tree richness,tree density,shannon diversity","Plants/Trees/Shrubs","Harmful","Harmful","3247_Plants/Trees/Shrubs","Harmful"
4445,1,"Taxonomic",NA,"Abundance/Density (biomass, mass, number of individuals, individuals/unit area)",NA,"Alpha (w/in site)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","TRUE","0.001","Road has negative impact on number of birds","4445_1","Terrestrial","Tourism","AUS","AUS","Secondary","Primary","Tourism","Other","Biological field observations","Terrestrial","Oceania",NA,"Unclear/unspecified","Continuous","","No","","Sub-national (within-country region)","2","Number of birds, species richness","Birds","Harmful","Harmful","4445_Birds","Harmful"
4445,2,"Taxonomic",NA,"Richness (number of species)",NA,"Alpha (w/in site)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","TRUE","0.001","Road has negative impact on bird species richness","4445_2","Terrestrial","Tourism","AUS","AUS","Secondary","Primary","Tourism","Other","Biological field observations","Terrestrial","Oceania",NA,"Unclear/unspecified","Continuous","","No","","Sub-national (within-country region)","2","Number of birds, species richness","Birds","Harmful","Harmful","4445_Birds","Harmful"
4445,3,"Taxonomic",NA,"Richness (number of species)",NA,"Alpha (w/in site)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","TRUE","0.002","Trail has negative impact on bird species richness","4445_3","Terrestrial","Tourism","AUS","AUS","Secondary","Primary","Tourism","Other","Biological field observations","Terrestrial","Oceania",NA,"Unclear/unspecified","Continuous","","No","","Sub-national (within-country region)","2","Number of birds, species richness","Birds","Harmful","Harmful","4445_Birds","Harmful"
4209,1,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Alpha (w/in site)","Seasonal","Positive (beneficial)","FALSE","0.73","Tourists have postive impact on the invasive species of Poa annua abundance","4209_1","Terrestrial","Migration (human)","","ATA","Secondary","Primary","Migration (human)","Other","Biological field observations","Terrestrial","Antarctica",NA,"International (within a continent; e.g., European Union)","Continuous","Visitors (tourists, scientists)","No","Visitors must be from another continent (?)","International (within a continent; e.g., European Union)","1","Number of P. annua individuals (abundance)","Plants/Trees/Shrubs","Not significant or unclear","Not significant or unclear","4209_Plants/Trees/Shrubs","Not significant or unclear"
4209,2,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Alpha (w/in site)","Seasonal","Positive (beneficial)","FALSE","0.76","Scientists have postive impact on the invasive species of Poa annua abundance","4209_2","Terrestrial","Migration (human)","","ATA","Secondary","Primary","Migration (human)","Other","Biological field observations","Terrestrial","Antarctica",NA,"International (within a continent; e.g., European Union)","Continuous","Visitors (tourists, scientists)","No","Visitors must be from another continent (?)","International (within a continent; e.g., European Union)","1","Number of P. annua individuals (abundance)","Plants/Trees/Shrubs","Not significant or unclear","Not significant or unclear","4209_Plants/Trees/Shrubs","Not significant or unclear"
4209,3,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Alpha (w/in site)","Seasonal","Positive (beneficial)","TRUE","0.021","Soil disturbance (e.g. building) has postive impact on the invasive species of Poa annua abundance","4209_3","Terrestrial","Migration (human)","","ATA","Secondary","Primary","Migration (human)","Other","Biological field observations","Terrestrial","Antarctica",NA,"International (within a continent; e.g., European Union)","Continuous","Visitors (tourists, scientists)","No","Visitors must be from another continent (?)","International (within a continent; e.g., European Union)","1","Number of P. annua individuals (abundance)","Plants/Trees/Shrubs","Beneficial","Not significant or unclear","4209_Plants/Trees/Shrubs","Not significant or unclear"
2201,2,"Functional",NA,"Abundance/Density (biomass, mass, number of individuals, individuals/unit area)",NA,"Gamma (across all sites)","Day","Negative (detrimental)","TRUE","0","","2201_2","Terrestrial","Tourism","MEX","MEX","Secondary","Primary","Tourism","Aggregate institutional data","Biological field observations","Terrestrial","North America",NA,"Sub-national (within-country region)","Categorical","Tourism ","Yes","The considered tourism, AH, hunting and urban area on diversity","Sub-national (within-country region)","2"," tourism v. richness; tourism v. abundance","Mammals","Harmful","Harmful","2201_Mammals","Harmful"
2201,1,"Functional",NA,"Richness (number of species)",NA,"Gamma (across all sites)","Day","Negative (detrimental)","TRUE","0","","2201_1","Terrestrial","Tourism","MEX","MEX","Secondary","Primary","Tourism","Aggregate institutional data","Biological field observations","Terrestrial","North America",NA,"Sub-national (within-country region)","Categorical","Tourism ","Yes","The considered tourism, AH, hunting and urban area on diversity","Sub-national (within-country region)","2"," tourism v. richness; tourism v. abundance","Mammals","Harmful","Harmful","2201_Mammals","Harmful"
4509,1,"Taxonomic",NA,"Richness (number of species)",NA,"Gamma (across all sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","TRUE","0.01","Bat species richness in caves impacted by human disturbance (incl. tourism) vs. non-impacted caves. ","4509_1","Terrestrial","Tourism","CHN","CHN","Primary","Primary","Tourism","Other","Biological field observations","Terrestrial","Asia",NA,"Unclear/unspecified","Categorical","Tourists","No","","Sub-national (within-country region)","1","Species richness","Mammals","Harmful","Harmful","4509_Mammals","Harmful"
5926,1,"Taxonomic",NA,"Composition (what species?)",NA,"Beta (between pairs of sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Neutral (only when there is absolutely no difference in metrics)","Not evaluated","","the SIMPER analysis indicated that the dissimilarity [of meiofaunal communities] between the two samplings (29.6%) and between sites (on average 30.9  3.4%) were very low.","5926_1","Marine","Tourism","ITA","ITA","Primary","Primary","Tourism","Field observations","Biological field observations","Marine","Europe",NA,"Unclear/unspecified","Categorical","Tourist vessels in harbor","No","","Sub-national (within-country region)","4","abundance, biomass, species richness, ecological integrity","Invertebrates","Not significant or unclear","Harmful","5926_Invertebrates","Harmful"
5926,2,"Taxonomic",NA,"Abundance/Density (biomass, mass, number of individuals, individuals/unit area)",NA,"Beta (between pairs of sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","TRUE","0.05","Significant differences between the two samplings [of macrofauna] were found (ANOSIM, p < 0.05). The total abundance decreased more than 6 fold from December to July (Fig. 4B; on average 688  672 and 106  206 indm2 respectively),","5926_2","Marine","Tourism","ITA","ITA","Primary","Primary","Tourism","Field observations","Biological field observations","Marine","Europe",NA,"Unclear/unspecified","Categorical","Tourist vessels in harbor","No","","Sub-national (within-country region)","4","abundance, biomass, species richness, ecological integrity","Invertebrates","Harmful","Harmful","5926_Invertebrates","Harmful"
5926,3,"Taxonomic",NA,"Richness (number of species)",NA,"Beta (between pairs of sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","TRUE","0.001","[Macrofaunal] Richness showed significant differences
between the sampling periods (one-way ANOVA, p < 0.001).","5926_3","Marine","Tourism","ITA","ITA","Primary","Primary","Tourism","Field observations","Biological field observations","Marine","Europe",NA,"Unclear/unspecified","Categorical","Tourist vessels in harbor","No","","Sub-national (within-country region)","4","abundance, biomass, species richness, ecological integrity","Invertebrates","Harmful","Harmful","5926_Invertebrates","Harmful"
5926,4,"Taxonomic",NA,"Abundance/Density (biomass, mass, number of individuals, individuals/unit area)",NA,"Beta (between pairs of sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","Not evaluated","","Total macrofaunal biomass was higher in December [low tourism] than in July [high tourism]
(Fig. 4B; on average 234.5  276.6 and 5.5  6.7 mg m2 respectively).","5926_4","Marine","Tourism","ITA","ITA","Primary","Primary","Tourism","Field observations","Biological field observations","Marine","Europe",NA,"Unclear/unspecified","Categorical","Tourist vessels in harbor","No","","Sub-national (within-country region)","4","abundance, biomass, species richness, ecological integrity","Invertebrates","Harmful","Harmful","5926_Invertebrates","Harmful"
5926,5,"Functional",NA,"Diversity index (Shannon-Weiner, Simpson's, Inverse Simpson's, etc.)",NA,"Beta (between pairs of sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","Not evaluated","","Decline in ecological status of community between tourist and non-tourist seasons. ","5926_5","Marine","Tourism","ITA","ITA","Primary","Primary","Tourism","Field observations","Biological field observations","Marine","Europe",NA,"Unclear/unspecified","Categorical","Tourist vessels in harbor","No","","Sub-national (within-country region)","4","abundance, biomass, species richness, ecological integrity","Invertebrates","Harmful","Harmful","5926_Invertebrates","Harmful"
3243,1,"Functional",NA,"Richness (number of species)",NA,NA,"Annual","Negative (detrimental)","TRUE","0.03","","3243_1","Terrestrial","Trade","IDN","IDN","Secondary","Primary","Trade","Aggregate institutional data","Social science field observations","Terrestrial","Asia",NA,"International (within a continent; e.g., European Union)","Continuous","Wild bird trade, domestic and to China, New Guinea etc.","No","They just mention the trade is both, they are analyzed as one","Sub-national (within-country region)","1","mananova: groups of birds (stable/declining) v. Bird price & trade volume","Birds","Harmful","Harmful","3243_Birds","Harmful"
1376,1,"Functional",NA,"Abundance/Density (biomass, mass, number of individuals, individuals/unit area)",NA,"Beta (between pairs of sites)","","Negative (detrimental)","TRUE","0.01","less coral at tourist and community site < uninhabited","1376_1","Marine","Tourism","MDV","MDV","Primary","Primary","Tourism","Field observations","Biological field observations","Marine","Asia",NA,"Sub-national (within-country region)","Categorical","reef habitat near island resort tourism ","No","compared with local community, intracoupling ","Sub-national (within-country region)","7","reef area; reef quality; reef size/age; fish diversity; fish biomass; echinoderm diversity;  echinoderm abundance","Invertebrates","Harmful","Beneficial","1376_Invertebrates","Harmful"
1376,2,"Functional",NA,NA,"Quality (pollution, connectence, disturbance, etc.)","Beta (between pairs of sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","TRUE","0.01","more algae and disease at tourist & community site> uninhabited ","1376_2","Marine","Tourism","MDV","MDV","Primary","Primary","Tourism","Field observations","Biological field observations","Marine","Asia",NA,"Sub-national (within-country region)","Categorical","reef habitat near island resort tourism ","No","compared with local community, intracoupling ","Sub-national (within-country region)","7","reef area; reef quality; reef size/age; fish diversity; fish biomass; echinoderm diversity;  echinoderm abundance","Invertebrates","Harmful","Beneficial","1376_Invertebrates","Harmful"
1376,3,"Functional","With-in species diversity (genetic diversity, age structure, etc.)",NA,NA,"Beta (between pairs of sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","TRUE","0.01","corals were smaller and younger at tourist & community sites v. control ","1376_3","Marine","Tourism","MDV","MDV","Primary","Primary","Tourism","Field observations","Biological field observations","Marine","Asia",NA,"Sub-national (within-country region)","Categorical","reef habitat near island resort tourism ","No","compared with local community, intracoupling ","Sub-national (within-country region)","7","reef area; reef quality; reef size/age; fish diversity; fish biomass; echinoderm diversity;  echinoderm abundance","Invertebrates","Harmful","Beneficial","1376_Invertebrates","Harmful"
1376,4,"Functional",NA,"Diversity index (Shannon-Weiner, Simpson's, Inverse Simpson's, etc.)",NA,"Beta (between pairs of sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Positive (beneficial)","TRUE","0.01","commercial fish diversity was higher near resorts > community & control","1376_4","Marine","Tourism","MDV","MDV","Primary","Primary","Tourism","Field observations","Biological field observations","Marine","Asia",NA,"Sub-national (within-country region)","Categorical","reef habitat near island resort tourism ","No","compared with local community, intracoupling ","Sub-national (within-country region)","7","reef area; reef quality; reef size/age; fish diversity; fish biomass; echinoderm diversity;  echinoderm abundance","Fish","Beneficial","Beneficial","1376_Fish","Mixed"
1376,5,"Functional",NA,"Abundance/Density (biomass, mass, number of individuals, individuals/unit area)",NA,"Beta (between pairs of sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Neutral (only when there is absolutely no difference in metrics)","FALSE","","no dif in fish biomass btwn sites","1376_5","Marine","Tourism","MDV","MDV","Primary","Primary","Tourism","Field observations","Biological field observations","Marine","Asia",NA,"Sub-national (within-country region)","Categorical","reef habitat near island resort tourism ","No","compared with local community, intracoupling ","Sub-national (within-country region)","7","reef area; reef quality; reef size/age; fish diversity; fish biomass; echinoderm diversity;  echinoderm abundance","Fish","Not significant or unclear","Beneficial","1376_Fish","Mixed"
1376,6,"Taxonomic",NA,"Diversity index (Shannon-Weiner, Simpson's, Inverse Simpson's, etc.)",NA,"Beta (between pairs of sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Positive (beneficial)","TRUE","0.001","diversity was higher at tourist & control site> community ","1376_6","Marine","Tourism","MDV","MDV","Primary","Primary","Tourism","Field observations","Biological field observations","Marine","Asia",NA,"Sub-national (within-country region)","Categorical","reef habitat near island resort tourism ","No","compared with local community, intracoupling ","Sub-national (within-country region)","7","reef area; reef quality; reef size/age; fish diversity; fish biomass; echinoderm diversity;  echinoderm abundance","Invertebrates","Beneficial","Beneficial","1376_Invertebrates","Harmful"
1376,7,"Taxonomic",NA,"Abundance/Density (biomass, mass, number of individuals, individuals/unit area)",NA,"Beta (between pairs of sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Positive (beneficial)","TRUE","0.01","abundance higher at tourist & control sites > community ","1376_7","Marine","Tourism","MDV","MDV","Primary","Primary","Tourism","Field observations","Biological field observations","Marine","Asia",NA,"Sub-national (within-country region)","Categorical","reef habitat near island resort tourism ","No","compared with local community, intracoupling ","Sub-national (within-country region)","7","reef area; reef quality; reef size/age; fish diversity; fish biomass; echinoderm diversity;  echinoderm abundance","Invertebrates","Beneficial","Beneficial","1376_Invertebrates","Harmful"
5577,1,"Functional",NA,"Richness (number of species)",NA,"Beta (between pairs of sites)","Seasonal","Neutral (only when there is absolutely no difference in metrics)","FALSE","","Russian Olive invasion does not influence species ricnhess","5577_1","Terrestrial;Freshwater","Species Dispersal;Knowledge Transfer","USA","USA","Primary","Primary","Species Dispersal;Knowledge Transfer","Other","Biological field observations","Terrestrial;Freshwater","North America",NA,"Intercontinental (> 2 continents)","Categorical","Invasion of riparian areas by Russian Olive that was introduced for conservation (soil stability)  ","No","","Sub-national (within-country region)","1","Species richness","Birds","Not significant or unclear","Not significant or unclear","5577_Birds","Not significant or unclear"
4518,4,"Functional",NA,"Diversity index (Shannon-Weiner, Simpson's, Inverse Simpson's, etc.)",NA,"Beta (between pairs of sites)","Annual","Positive (beneficial)","Not evaluated","","the reclamation program and changes to residue management attracted birds ","4518_4","Freshwater;Marine","Trade;Knowledge Transfer","KOR","KOR;PRK;CHN;MNG;AUS","Primary","Primary;Secondary","Trade;Knowledge Transfer","Other","Biological field observations;Aggregate institutional data","Freshwater;Marine","Asia",NA,"International (within a continent; e.g., European Union)","Categorical","land was reclaimed and used for rice production, farmers changed management to attract birds, being compared to a control","No","","Sub-national (within-country region)","1","diversity ","Birds","Beneficial","Beneficial","4518_Birds","Beneficial"
2401,1,"Functional",NA,"Richness (number of species)",NA,"Gamma (across all sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Positive (beneficial)","Not evaluated","","Number of plant community types present (was higher at higher tourism site)","2401_1","Terrestrial","Tourism","MNE;ALB","Many","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","Europe",NA,"International (within a continent; e.g., European Union)","Categorical","Tourists","No","","Sub-national (within-country region)","4","community richness, gamma index, boundary richness, beta diversity","Plants/Trees/Shrubs","Beneficial","Harmful","2401_Plants/Trees/Shrubs","Harmful"
2401,2,"Functional",NA,"Diversity index (Shannon-Weiner, Simpson's, Inverse Simpson's, etc.)",NA,"Gamma (across all sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Changed (e.g. species composition)","Not evaluated","","Gamma connectivity index (position of plant comm relative to others)","2401_2","Terrestrial","Tourism","MNE;ALB","Many","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","Europe",NA,"International (within a continent; e.g., European Union)","Categorical","Tourists","No","","Sub-national (within-country region)","4","community richness, gamma index, boundary richness, beta diversity","Plants/Trees/Shrubs","Changed","Harmful","2401_Plants/Trees/Shrubs","Harmful"
2401,3,"Functional",NA,"Richness (number of species)",NA,"Gamma (across all sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","Not evaluated","","Richness of community boundaries (decreased due to tourism)","2401_3","Terrestrial","Tourism","MNE;ALB","Many","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","Europe",NA,"International (within a continent; e.g., European Union)","Categorical","Tourists","No","","Sub-national (within-country region)","4","community richness, gamma index, boundary richness, beta diversity","Plants/Trees/Shrubs","Harmful","Harmful","2401_Plants/Trees/Shrubs","Harmful"
2401,4,"Taxonomic",NA,"Diversity index (Shannon-Weiner, Simpson's, Inverse Simpson's, etc.)",NA,"Beta (between pairs of sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","Not evaluated","","beta diversity","2401_4","Terrestrial","Tourism","MNE;ALB","Many","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","Europe",NA,"International (within a continent; e.g., European Union)","Categorical","Tourists","No","","Sub-national (within-country region)","4","community richness, gamma index, boundary richness, beta diversity","Plants/Trees/Shrubs","Harmful","Harmful","2401_Plants/Trees/Shrubs","Harmful"
3361,3,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Gamma (across all sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Positive (beneficial)","FALSE","0.39","A. giraudi ","3361_3","Terrestrial","Tourism","FRA","FRA","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","Europe",NA,"Sub-national (within-country region)","Categorical","Toursim","No","","Sub-national (within-country region)","3","Abundance of three diff spp","Invertebrates","Not significant or unclear","Not significant or unclear","3361_Invertebrates","Not significant or unclear"
3361,2,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Gamma (across all sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","FALSE","0.42","A. loubensi","3361_2","Terrestrial","Tourism","FRA","FRA","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","Europe",NA,"Sub-national (within-country region)","Categorical","Toursim","No","","Sub-national (within-country region)","3","Abundance of three diff spp","Invertebrates","Not significant or unclear","Not significant or unclear","3361_Invertebrates","Not significant or unclear"
3361,1,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Gamma (across all sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Positive (beneficial)","FALSE","0.49","A. ochsi cabdochei","3361_1","Terrestrial","Tourism","FRA","FRA","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","Europe",NA,"Sub-national (within-country region)","Categorical","Toursim","No","","Sub-national (within-country region)","3","Abundance of three diff spp","Invertebrates","Not significant or unclear","Not significant or unclear","3361_Invertebrates","Not significant or unclear"
3081,1,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Gamma (across all sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","TRUE","0.001","Flagged in metric Q b/c study separated impacts of two types of TC ( this one is impact of clear cutting (governance/trade impact) on males numbers )","3081_1","Terrestrial","Trade;Knowledge Transfer","ROU","ROU","Primary","Primary","Trade;Tourism;Knowledge Transfer","Other","Biological field observations","Terrestrial","Europe",NA,"Unclear/unspecified","Continuous","Timber practice shift due to governance change/#tourists","No","","Sub-national (within-country region)","2","impact of tourism and trade/knowledge on male abun","Birds","Harmful","Harmful","3081_Birds","Harmful"
3081,2,"Taxonomic","Abundance/Density (number of individuals, individuals/unit area, biomass)",NA,NA,"Gamma (across all sites)","Unknown/Unclear (ADD TO COMMENT BOX)","Negative (detrimental)","TRUE","0.002","Flagged in metric Q b/c study separated impacts of two types of TC ( this one is impact of tourism intensity on male numbers)","3081_2","Terrestrial","Tourism","ROU","ROU","Primary","Primary","Trade;Tourism;Knowledge Transfer","Other","Biological field observations","Terrestrial","Europe",NA,"Unclear/unspecified","Continuous","Timber practice shift due to governance change/#tourists","No","","Sub-national (within-country region)","2","impact of tourism and trade/knowledge on male abun","Birds","Harmful","Harmful","3081_Birds","Harmful"
1007,1,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Gamma (across all sites)","Seasonal","Neutral (only when there is absolutely no difference in metrics)","Not evaluated","","Dasyprocta azarai","1007_1","Terrestrial","Tourism","BRA","BRA","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","South America",NA,"Unclear/unspecified","Continuous","Distance to tourism infrastructure","No","","Sub-national (within-country region)","10","Occupancy for 10 diff spp","Mammals","Not significant or unclear","Not significant or unclear","1007_Mammals","Not significant or unclear"
1007,2,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Gamma (across all sites)","Seasonal","Neutral (only when there is absolutely no difference in metrics)","Not evaluated","","Cuniculus paca","1007_2","Terrestrial","Tourism","BRA","BRA","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","South America",NA,"Unclear/unspecified","Continuous","Distance to tourism infrastructure","No","","Sub-national (within-country region)","10","Occupancy for 10 diff spp","Mammals","Not significant or unclear","Not significant or unclear","1007_Mammals","Not significant or unclear"
1007,3,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Gamma (across all sites)","Seasonal","Unclear","Not evaluated","","Tapirus terrestris","1007_3","Terrestrial","Tourism","BRA","BRA","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","South America",NA,"Unclear/unspecified","Continuous","Distance to tourism infrastructure","No","","Sub-national (within-country region)","10","Occupancy for 10 diff spp","Mammals","Not significant or unclear","Not significant or unclear","1007_Mammals","Not significant or unclear"
1007,4,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Gamma (across all sites)","Seasonal","Neutral (only when there is absolutely no difference in metrics)","Not evaluated","","Leopardus pardalis","1007_4","Terrestrial","Tourism","BRA","BRA","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","South America",NA,"Unclear/unspecified","Continuous","Distance to tourism infrastructure","No","","Sub-national (within-country region)","10","Occupancy for 10 diff spp","Mammals","Not significant or unclear","Not significant or unclear","1007_Mammals","Not significant or unclear"
1007,5,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Gamma (across all sites)","Seasonal","Unclear","Not evaluated","","Panthera onca","1007_5","Terrestrial","Tourism","BRA","BRA","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","South America",NA,"Unclear/unspecified","Continuous","Distance to tourism infrastructure","No","","Sub-national (within-country region)","10","Occupancy for 10 diff spp","Mammals","Not significant or unclear","Not significant or unclear","1007_Mammals","Not significant or unclear"
1007,6,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Gamma (across all sites)","Seasonal","Unclear","Not evaluated","","Pecari tajacu","1007_6","Terrestrial","Tourism","BRA","BRA","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","South America",NA,"Unclear/unspecified","Continuous","Distance to tourism infrastructure","No","","Sub-national (within-country region)","10","Occupancy for 10 diff spp","Mammals","Not significant or unclear","Not significant or unclear","1007_Mammals","Not significant or unclear"
1007,7,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Gamma (across all sites)","Seasonal","Neutral (only when there is absolutely no difference in metrics)","Not evaluated","","Myrmecophaga tridactyla","1007_7","Terrestrial","Tourism","BRA","BRA","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","South America",NA,"Unclear/unspecified","Continuous","Distance to tourism infrastructure","No","","Sub-national (within-country region)","10","Occupancy for 10 diff spp","Mammals","Not significant or unclear","Not significant or unclear","1007_Mammals","Not significant or unclear"
1007,8,"Taxonomic","Occurrence (presence, range, persistence, etc., NOT detection)",NA,NA,"Gamma (across all sites)","Seasonal","Unclear","Not evaluated","","Puma yahouaroundi","1007_8","Terrestrial","Tourism","BRA","BRA","Primary","Primary","Tourism","Field observations","Biological field observations","Terrestrial","South America",NA,"Unclear/unspecified","Continuous","Distance to tourism infrastructure","No","","Sub-national (within-country region)","10","Occupancy for 10 diff spp","Mammals","Not significant or unclear","Not significant or unclear","1007_Mammals","Not significant or unclear"
