"paper_ID","title","author","year","abstract","taxa","tc","bd_ctr","bd_cont","study_id","study_effect"
"523","BIOGEOGRAPHY OF EXTINCTION: THE DEMISE OF INSULAR MAMMALS FROM THE LATE PLEISTOCENE TILL TODAY","KOUVARI MIRANTA;VAN DER GEER ALEXANDRA A E",2018,"EXTINCTION, SPECIATION AND IMMIGRATION ARE THE MAIN FACTORS SHAPING PATTERNS OF BIODIVERSITY ON ISLANDS. IN PARTICULAR, THE IMPACT OF THE LATE PLEISTOCENE-HOLOCENE EXTINCTION WAVE HAD A STRONG IMPACT ON THE MEGAFAUNA. HERE WE INVESTIGATE THE RELATIONSHIP BETWEEN EXTINCTIONS OF INSULAR ENDEMIC MAMMAL SPECIES AND THEIR BODY MASS, THE SIZE OF THE ISLAND AND THE FIRST HUMAN ARRIVAL TO THE ARCHIPELAGO. OUR DATA ON ISLANDS WORLDWIDE SHOW THAT MEGAFAUNA WAS HIT HARD INDEED. ALL ISLANDS LOST THEIR HEAVIEST MAMMAL SPECIES, WHEREAS MAXIMUM SURVIVING MAMMALIAN BODY SIZE DIFFERS PER ARCHIPELAGO, RANGING FROM HEAVIER THAN 100 KG (PHILIPPINES) TO BELOW 100 G (CANARIES) AND NO SURVIVING NATIVE MAMMALS ON THE GALAPAGOS. ALTHOUGH THE NUMBER OF EXTINCTIONS IS HIGHEST ON LARGER ISLANDS, IN LINE WITH PREDICTIONS FOLLOWING FROM THE SPECIES-AREA RELATIONSHIP, THE PERCENTAGE IN RELATION TO TOTAL NUMBER OF ENDEMIC SPECIES IS THE LOWEST. MAJOR PART (ALMOST 80%) OF EXTINCTIONS OF INSULAR ENDEMICS TOOK PLACE AFTER THE FIRST HUMAN ARRIVAL, WITH THE HIGHEST PERCENTAGES DURING THE LATE PLEISTOCENE (34.5%) AND THE MODERN ERA (31%). THIS INDICATES AN INCREASED RATE OF EXTINCTIONS IN THE MODERN ERA, CONSIDERING THE SUBSTANTIALLY LONGER TIME SPAN OF THE FORMER PERIOD. INCREASED GLOBALISATION WITH INTRODUCTIONS OF ALIEN SPECIES IN COMBINATION WITH SUBSTANTIAL ANTHROPOGENIC HABITAT ALTERATION LIKELY UNDERLIES THIS PATTERN. WHETHER THESE EXTINCTION WAVES FOLLOW A FAST OR SLOW SCENARIO (""BLITZKRIEG"" VERSUS ""SITZKRIEG"") REMAINS UNCLEAR, BUT THE GRADUAL INCREASE IN EXTINCTIONS THROUGH THE HOLOCENE, WITH A PEAK (31%) IN THE LAST 500 YEARS, IS SUGGESTIVE OF A SLOW SCENARIO.","Mammals","Migration (human)","GLO","Global","523_Mammals","Harmful"
"5309","a long-term study of gentoo penguin (pygoscelis papua) population trends at a major antarctic tourist site, goudier island, port lockroy","DUNN MICHAEL J;FORCADA JAUME;JACKSON JENNIFER A;WALUDA CLAIRE M;NICHOL CAMILLA;TRATHAN PHILIP N",2019,"gentoo penguins pygoscelis papua breed at a number of sites at the west antarctic peninsula, including goudier island, port lockroythe longest studied location for tourist-penguin interactions in the antarctic. these penguins annually encounter some of the highest numbers of tourists in the whole of antarctica. using yearly count data from all ten colonies on goudier island, we report changes in long-term population size and breeding success over a 21year period (1996/1997 to 2016/2017), documenting inter-annual variability in numbers of breeding pairs and chicks fledged (productivity). we found a 24.5% (1.4% per annum) decrease in breeding pairs; similar declines were evident in breeding pairs at six colonies visited by tourists as well as at four unvisited colonies. breeding success also declined, with chick numbers declining in visited (53.7%, 3.8% per annum) and unvisited colonies (59.8%, 4.6% per annum). while gentoo penguin numbers are increasing regionally, we reveal a recent decline in the goudier island population occurring simultaneous with increases in tourist numbers from 262 in 1996/1997 to 19,688 in 2016/2017. analyses suggest a complex situation with different possible drivers of change. there was a significant negative effect of increasing air temperature and shifts in sea ice variables on breeding pairs. however, similar statistical support showed a significant link existed between year and visitors, with higher numbers of visitors negatively affecting penguin numbers. based on our results we recommend increased precaution in management at goudier island, and initiation of similar studies at other frequently visited penguin sites in antarctica.","Birds","Tourism","ATA","Antarctica","5309_Birds","Harmful"
"5314","Collapse of farmland bird populations in an eastern european country following its eu accession","REIF JIRI;VERMOUZEK ZDENEK",2019,"Eastern european countries are considered a stronghold for the continent's farmland biodiversity. The abundance of farmland birds is one important element of this biodiversity. At the end of the 20th century, member states of the european union (eu) experienced serious population declines of farmland birds due to agricultural intensification, which was not observed in the eastern european nonmember states. In 2004, 10 mostly eastern european countries acceded to the eu. It is thus important to ask whether this historical step resulted in changes of agricultural production and, in turn, in farmland bird populations. Here we used annual crop yields and monitoring data on farmland bird abundance in an eastern european new eu-member state and showed that agricultural production intensified and farmland bird populations declined steeply after country's eu accession. These results indicate that entering eu's common agricultural policy caused significant deterioration of farmland biodiversity in a once biodiversity-rich region.","Birds","Trade","CZE","Europe","5314_Birds","Harmful"
"5477","Combined impacts of deforestation and wildlife trade on tropical biodiversity are severely underestimated","SYMES WILLIAM S;EDWARDS DAVID P;MIETTINEN JUKKA;RHEINDT FRANK E;CARRASCO L ROMAN",2018,"Tropical forest diversity is simultaneously threatened by habitat loss and exploitation for wildlife trade. Quantitative conservation assessments have previously considered these threats separately, yet their impacts frequently act together. We integrate forest extent maps in 2000 and 2015 with a method of quantifying exploitation pressure based upon a species' commercial value and forest accessibility. We do so for 308 forest-dependent bird species, of which 77 are commercially traded, in the southeast asian biodiversity hotspot of sundaland. We find 89% (274) of species experienced average habitat losses of 16% and estimate exploitation led to mean population declines of 37%. Assessing the combined impacts of deforestation and exploitation indicates the average losses of exploited species are much higher (54%), nearly doubling the regionally endemic species (from 27 to 51) threatened with extinction that should be iucn red listed. Combined assessment of major threats is vital to accurately quantify biodiversity loss.","Birds","Trade","IDN","Asia","5477_Birds","Harmful"
"5486","Populations of commercial molluscs within a highly biodiverse marine protected area of the northern alboran sea (w mediterranean): preferential habitats, seasonal dynamics and importance for artisanal fisheries","URRA JAVIER;LUIS RUEDA JOSE;MARINA PABLO;ANTIT MOUNA;SALAS CARMEN",2018,"Seasonal dynamics and preferential sedimentary habitats of commercial molluscs have been studied in soft bottoms within the limits of the special area of conservation (sac) calahonda (s spain). This sac harbours a high diversity of invertebrate communities, and it is located in a very touristy area of the littoral of malaga and within the limits of one of the most productive shellfish fishing areas of the nw alboran sea. Here, the artisanal fishery targeting molluscs is a locally important activity because some species (e.g. Chamelea gallina, callista chione, donax trunculus) are highly demanded by locals and touristsand therefore reaching high commercial value. More than 200 molluscan species inhabit the soft bottoms of the sac calahonda, from which eight species collected in this study have economic value. The bivalve c. Gallina was the most abundant and frequent commercial species, mainly at shallow fine and medium sand bottoms, followed by c. Chione at coarse sand bottoms. Some species displayed higher abundance values of large or small size individuals at different depths, and most of them showed maximum abundances in spring and summer. Many invertebrate species associated with these soft bottoms are potentially very sensitive to dredging activities, especially echinoderms, decapods and cnidarians. Further research regarding the potential impact of fisheries on these assemblages would be desirable, especially considering the high biodiversity existing within this sac and the increase of tourists in the last years.","Invertebrates","Tourism","ESP","Europe","5486_Invertebrates","Changed"
"5577","Bird community response to vegetation cover and composition in riparian habitats dominated by russian olive (elaeagnus angustifolia)","FISCHER RICHARD A;VALENTE JONATHON J;GUILFOYLE MICHAEL P;KALLER MICHAEL D;JACKSON SAM S",2012,"Riparian systems in the western united states provide important habitat for bird communities during all times of the year. In recent decades, invasive plants, such as russian olive (elaeagnus angustifolia), have achieved broad distribution and local dominance in many western riparian areas, raising concerns over the loss of ecological function within these systems. In 2005 and 2006 we conducted avian point counts and surveyed vegetation cover at 95 points along the snake and columbia rivers in southeastern washington to investigate the effects of total woody vegetation cover and the relative proportion of russian olive cover on breeding and wintering riparian bird communities. Our results indicated that riparian habitats dominated by russian olive can support diverse and abundant bird communities, though cavity nesting species were noticeably sparse. Bird density and species richness were best explained by a quadratic relationship to total woody vegetation cover in both seasons, as was breeding bird community composition, with greatest density and richness in intermediate cover levels. We found no indication that the proportion of the woody vegetation comprised of russian olive strongly influenced any of these bird community metrics. Given that russian olive comprised 81.6% of the riparian vegetation in our study area, it is unclear from our results how russian olive would affect bird communities in regions where native vegetation is more abundant. Regardless, complete eradication of russian olive from riparian systems where the plant is a major component will reduce the overall habitat value for birds by eliminating significant structural complexity.","Birds","Species Dispersal;Knowledge Transfer","USA","North America","5577_Birds","Not significant or unclear"
"5746","Community-level waterbird responses to water hyacinth (eichhornia crassipes)","VILLAMAGNA AMY M;MURPHY BRIAN R;KARPANTY SARAH M",2012,"Water hyacinth is among the most widespread invasive plants worldwide; however, its effects on waterbirds are largely undocumented. We monitored site use by waterbirds at lake chapala, the largest lake in mexico and recently designated ramsar site, to evaluate the potential influence of water hyacinth cover on species composition and aggregate measures of the waterbird community, including waterbird density, species richness, and simpson's index of diversity. We examined the response of waterbirds to changes in percent water hyacinth cover at 22 independent sites around the lake during six study seasons from may 2006 to february 2008. We found little evidence to suggest that percent water hyacinth cover affected aggregate community measures; however, multivariate analysis of relative species composition suggested that water hyacinth cover corresponded with seasonal species composition (canonical correspondence r = 0.66, p = 0.007) when seasonal site cover averaged 17.7 +/- 4.67% (winter 2007). Several migratory species were not observed during this season, which could suggest that some small-bodied migratory species avoided lake chapala during the winter of high water hyacinth cover. We suspect that observed changes in the waterbird community are in response to species-specific tolerances for water hyacinth and indirect abiotic and biotic effects of its presence (e.g., invertebrate and fish composition).","Birds","Species Dispersal","MEX","North America","5746_Birds","Not significant or unclear"
"5756","Reductions in primate abundance and diversity in a multiuse protected area: synergistic impacts of hunting and logging in a congo basin forest","REMIS MELISSA J;ROBINSON CAROLYN A JOST",2012,"This article explores spatial and temporal changes in diurnal primate abundance and behavior in response to hunting, logging, and conservation at the dzanga sangha dense forest reserve (rds), central african republic over time. We use a combination of line-transect surveys in 2002 and 2009 (n = 540 km) and ethnographic interviews (n = 210) to investigate changes in the status of cerco-pithecines and colobines at rds, with additional comparisons to earlier work. This protected area was lightly logged in the 1970s and the park was gazetted in 1990, with multiple-use reserve sectors allocated. Since the park's inception, hunting and the trade of primates have increased, along with human migration, greater accessibility of arms, and reduction of preferred ungulate prey. Primates have declined in both the park and reserve sectors. Our data further suggest that at rds hunting has had a greater impact on primate diversity and abundance than logging. We have identified changes in species-specific vulnerability to hunting over time, with cercopithecus nictitans and lophocebus albigena initially having appeared to be relatively resistant to hunting pressure in 2002. However, subsequently as gun hunting has increased at rds, these species have become vulnerable. Although monkeys at rds have been responding behaviorally to increased gun hunting, they are not able to keep pace with changing hunting practices. This study allows us to begin to understand synergistic impacts of hunting and logging, necessary if we are to recommend strategies to better secure the future of primates in multiuse protected areas. Am. J. Primatol. 74:602-612, 2012. (C) 2012 wiley periodicals, inc.","Mammals","Trade;Migration (human)","CAF","Africa","5756_Mammals","Harmful"
"5773","Vascular plants on the islands and peninsulas of maloe more (lake baikal): patterns of diversity and species turnover","CHEPINOGA VICTOR V;ZVEREV VITALI E;ZVEREVA ELENA L;KOZLOV MIKHAIL V",2012,"Unique biota of the lake baikal region face many threats due to increasing human activities. We documented spatial patterns in diversity of vascular plants, explored effects of natural (bird colonies) and human-induced (tourism) disturbances on species richness of semi-desert and steppe-desert plant communities of 12 islands and 4 peninsulas, and estimated species turnover within a 30-year period. Floras of surveyed islands/peninsulas contained 9 to 143 species; species area relationship followed the power law model. Species richness did not change between 1979 and 2009, but the proportion of ruderal species doubled during this period. Mean relative turnover rate was 1.17% of species per year. The islands with large bird colonies had lower species richness than the islands with small or no colonies. Imposing restrictions on tourist visitation to at least three islands (zamogoj, khubyn and khunuk) is a feasible way to conserve substantial part of regional biodiversity.","Plants/Trees/Shrubs","Tourism","RUS","Europe","5773_Plants/Trees/Shrubs","Not significant or unclear"
"5782","Population increase of the great bustard otis tarda in its main distribution area in relation to changes in farming practices","MARTIN CARLOS A;MARTINEZ CARMEN;MIGUEL BAUTISTA LUIS;MARTIN BEATRIZ",2012,"We update and present relevant information regarding the abundance and distribution of the great bustard otis tarda in castilla y leon (spain) in 2008, compare it with previous census results, and analyse the effects of agricultural changes on the provincial abundance and distribution of the species. The study area was surveyed from four-wheel drive vehicles driven at low speed (20-30 km/h) along predetermined transects, stopping frequently at prominent spots. The intention was to detect all the great bustards present in the study area. The great bustard population in castilla y leon during the breeding season of 2008 was 14,025 birds: 5,637 males, 7,760 females and 628 individuals whose sex could not be determined. The population was 34% greater in 2008 than in 1998 when the area surveyed in both censuses is compared. Population increases were recorded in all provinces except for soria, where no birds were observed. Not all local populations within provinces increased: we detected population declines of over 10% in 43 (27%) of the 160 polygons surveyed both in 1998 and 2008, population increases of over 10%. In 93 (58%) polygons, and largely stable populations (changes less than 10%) in 24 (15%) polygons. Provincial increases in bustard numbers were positively correlated with increases in the extent of unirrigated legume crops. The great bustard population in castilla y leon in 2008 was the largest in the world, accounting for 27-32% of the global population and about 47% of the estimated spanish population. The spread of unirrigated legumes, crops that are promoted by agri-environment schemes, may have fostered the observed population increase between 1998 and 2008. A survey of the region every ten years is proposed to monitor future population trends.","Birds","Knowledge Transfer","ESP","Europe","5782_Birds","Beneficial"
"5804","Effects of vegetation cover, presence of a native ant species, and human disturbance on colonization by argentine ants","FITZGERALD KATHERINE;GORDON DEBORAH M",2012,"The spread of non-native invasive species is affected by human activity, vegetation cover, weather, and interaction with native species. We analyzed data from a 17-year study of the distribution of the non-native argentine ant (linepithema humile) and the native winter ant (prenolepis imparis) in a preserve in northern california (u.s.a.). We conducted logistic regressions and used model selection to determine whether the following variables were associated with changes in the distribution of each species: presence of conspecifics at neighboring sites, distance to development (e.g., roads, buildings, and landscaped areas), proportion of vegetation cover taller than 0.75 m, elevation, distance to water, presence of both species at a site, temperature, and rainfall. Argentine ants colonized unoccupied sites from neighboring sites, but the probability of appearance and persistence decreased as distance to development, vegetation cover, and elevation increased. Winter ants appeared and persisted in sites with relatively high vegetation cover (i.e., highly shaded sites). Presence of the 2 species was negatively associated in sites with high vegetation cover (more winter ants) and sites near development (more argentine ants). Probability of colonization of argentine ants decreased where winter ants were most persistent. At sites near development within the preserve, abundant argentine ant populations may be excluding winter ants. The high abundance of argentine ants at these sites may be due to immigration from suburban areas outside the preserve, which are high-quality habitat for argentine ants. In the interior of the preserve, distance from development, low-quality habitat, and interaction with winter ants may in combination exclude argentine ants. Interactions among the variables we examined were associated with low probabilities of argentine ant colonization in the preserve.","Invertebrates","Species Dispersal","USA","North America","5804_Invertebrates","Harmful"
"5844","Market access, population density, and socioeconomic development explain diversity and functional group biomass of coral reef fish assemblages","BREWER TOM D;CINNER JOSHUA E;FISHER REBECCA;GREEN ALISON;WILSON SHAUN K",2012,"There is overwhelming evidence that many local-scale human activities (e.g. Fishing) have a deleterious effect on coral reef fish assemblages. Our understanding of how broad social phenomena (e.g. Socioeconomic development) affect the diversity and function of coral reef fish assemblages however, is still poor. Here, we use structural equation models to reveal how human population density, socioeconomic development, and market access affect fishing pressure and coral cover to, in turn, explain the diversity and biomass of key functional groups of reef fish assemblages within solomon islands. Fishing pressure is predominantly driven by both market access and local population density, and has a clear negative effect on the diversity and function of coral reef fishes. The strong positive effect of market access on fishing pressure makes clear the importance of understanding social-ecological linkages in the context of increasingly connected societies. This study highlights the need to address broad social phenomena rather than focusing on proximate threats such as fishing pressure, to ensure the continued flow of coral reef goods and services in this time of rapid global social and environmental change. (C) 2012 elsevier ltd. All rights reserved.","Fish","Trade","SLB","Oceania","5844_Fish","Harmful"
"5853","Watching Extinction Happen: The Dramatic Population Decline Of The Critically Endangered Tanzanian Turquoise Dwarf Gecko, Lygodactylus Williamsi","FLECKS MORRIS;WEINSHEIMER FRANK;BOEHME WOLFGANG;CHENGA JUMAPILI;LOETTERS STEFAN;ROEDDER DENNIS",2012,"The turquoise dwarf gecko (lygodactylus williamsi) is endemic to two small forests in eastern tanzania, where it exclusively dwells on screwpines (pandanus rabaiensis). To assess its population status, we surveyed its habitats at the kimboza forest reserve and (under different assumptions) estimated the population size of the territorial l. Williamsi based on habitat availability, using pandanus abundance as a proxy. Furthermore, threats to the species, especially the impact of the international pet trade on the population, were studied. Our results suggest a severe population decline, as the observed population size is one third smaller than its potential size based on habitat availability (i.e., pandanus). We estimate that in a period of four and a half years, at least 15% of the potential population were collected for the pet trade, making it a major threat to l. Williamsi next to habitat degradation. Based on our results, we consider this species to be threatened with extinction (critically endangered).","Reptiles","Trade","TZA","Africa","5853_Reptiles","Harmful"
"5875","Driftnet fishery threats sea turtles in the atlantic ocean","FIEDLER FERNANDO N;SALES GILBERTO;GIFFONI BRUNO B;MONTEIRO-FILHO EMYGDIO L A;SECCHI EDUARDO R;BUGONI LEANDRO",2012,"Fisheries are recognised as a major threat to sea turtles worldwide. Oceanic driftnets are considered the main cause of the steep decline in pacific ocean populations of the leatherback sea turtle dermochelys coriacea. The world's largest leatherback population nests in west africa and migrates across the atlantic ocean to feed off the south american coast. There, the turtles encounter a range of fisheries, including the brazilian driftnet fishery targeting hammerhead sharks. From 2002 to 2008, 351 sea turtles were incidentally caught in 41 fishing trips and 371 sets. Leatherbacks accounted for 77.3% of the take (n = 252 turtles, capture rate = 0.1405 turtles/km of net), followed by loggerheads caretta caretta (47 individuals, capture rate = 0.0262 turtles/km of net), green turtles chelonia mydas (27 individuals, capture rate = 0.0151 turtles/km of net) and unidentified hard-shelled turtles (25 individual, capture rate = 0.0139 turtles/km of net) that fell off the net during hauling. Immediate mortality (i.e., turtles that were dead upon reaching the vessel, excluding post-release mortality) was similar among the species and accounted for 22.2 to 29.4% of turtles hauled onboard. The annual catch by this fishery ranged from 1,212 to 6,160 leatherback turtles, as estimated based on bootstrap procedures under different fishing effort scenarios in the 1990s. The present inertia in law and enforcement regarding gillnet regulations in brazil could result in the reestablishment of the driftnet fishery, driving rates of leatherback mortality to levels similar to those observed in previous decades. This development could potentially lead to the collapse of the south atlantic leatherback population, mirroring the decline of the species in the pacific. In light of these potential impacts and similar threats to other pelagic mega fauna, we recommend banning this type of fishery in the region.","Reptiles","Trade","BRA","South America","5875_Reptiles","Not significant or unclear"
"5905","TRAMPLING ON CORAL REEFS: TOURISM EFFECTS ON HARPACTICOID COPEPODS","SARMENTO V C;SANTOS P J P",2012,"human trampling is a common type of disturbance associated with outdoor recreational activities in coastal ecosystems. in this study, the effect of trampling on the meiofaunal harpacticoid copepod assemblage inhabiting turfs on a coral reef was investigated. in porto de galinhas, northeastern brazil, reef formations near the beach are one of the main touristic destinations in the country. to assess trampling impact, two areas were compared: a protected area and an area subject to intensive tourism. densities of total harpacticoida and of the most abundant harpacticoid species showed strong reductions in the trampled area. an analysis of covariance revealed that the loss of phytal habitat was not the main source of density reductions, showing that trampling affected the animals directly. in addition, multivariate analysis demonstrated differences in the structure of harpacticoid assemblages between areas. of the 43 species identified, 12 were detected by the indicator species analyses as being indicators of the protected or trampled areas. moreover, species richness was reduced in the area open to tourism. at least 25 harpacticoids are new species for science, of these, 20 were more abundant or occurred only in the protected area, while five were more abundant or occurred only in the trampled area; thus, our results highlight the possibility of local extinction of still-unknown species as one of the potential consequences of trampling on coral reefs.","Invertebrates","Tourism","BRA","South America","5905_Invertebrates","Harmful"
"5926","Macro- and meiofaunal community features in the critical environmental system of a tourist harbour (rapallo, ligurian sea, nw mediterranean)","HARRIAGUE ANABELLA COVAZZI;ALBERTELLI GIANCARLO;MISIC CRISTINA",2012,"Two samplings were carried out in a tourist harbour, during low and high touristic activity periods, to study the macro- and meiofaunal communities in relation to the environmental features. A multivariate analysis showed close relationships: the maritime traffic disturbance and the food quality and availability drive the spatial differences of the assemblages, dividing the area into three sub-areas: the area near the boate torrent that empties into the harbour, the harbour proper, and the external area (just outside the harbour). Macro- and meiofauna showed notably different temporal trends, indicating competition for the resources and the higher sensitivity of the macrofauna to environmental pressures. The macrofauna strongly decreased as a response to heavier harbour activities, with increasing turbidity also affecting the external station outside the harbour. Finally, comparing the macrofaunal communities to those sampled in the same area 10 years before, we found that their abundance, richness and biomass had notably decreased, highlighting the worsening of the harbour environment due to the increased organic load and turbidity. (C) 2011 elsevier ltd. All rights reserved.","Invertebrates","Tourism","ITA","Europe","5926_Invertebrates","Harmful"
"5966","Homogenization of freshwater fish faunas after the elimination of a natural barrier by a dam in neotropics","SIMOES VITULE JEAN RICARDO;SKORA FELIPE;ABILHOA VINICIUS",2012,"Aim we quantify biotic homogenization of fish fauna caused by the elimination of a natural barrier between two freshwater ecoregions. We also evaluated fish introductions by different mechanisms such as aquaculture, angling and the aquarium trade in the homogenization of fish assemblages. The relative importance of native extinctions in the homogenization process was assessed by simulating the exclusion of threatened species in the data set. Location parana river, south-eastern south america. Methods a fish species list of the parana river basin was organized in a subset of species distributions, according to pre- and post-introductions caused by the elimination of the natural barrier and by other mechanisms. Biotic homogenization was verified by the use of jaccard's and bray-curtis's coefficients, whittaker's beta diversity index, non-metric multidimensional scaling analysis (nmds) and nonparametric tests. Results for all subsets of species distributions, we observed an increase in the number of non-native species in common related to the introductions. Between 40 and 52% of the species currently present in the upper parana basin dispersed upstream from the lower parana after the construction of itaipu dam, including at least 1 class, 2 orders, 4 families and 16 genera of fish. Jaccard's coefficient between the upper and lower parana river increased by 6-7.5% only considering the itaipu dam influence and 10.5% considering all mechanisms of fish introductions. More than 50% of the increase in similarity was caused by the elimination of the barrier. Our results indicated functional homogenization related to large-bodied siluriformes (catfish). Main conclusions itaipu lake flooded a natural barrier and allowed hydrologic connectivity between the upper and lower parana river, and many fishes of the lower part of the river were able to colonize the upper stretches. The homogenization of the two assemblages between these adjacent aquatic regions was an unpredicted result of hydropower implementation. Introductions by dam can also shift longitudinal and latitudinal body size patterns (i.e. Bergmann's rule).","Fish","Water Transfer","BRA;PRY;ARG;BOL;URY","South America","5966_Fish","Mixed"
"6195","THE CONSERVATION VALUE OF OIL PALM PLANTATION ESTATES, SMALLHOLDINGS AND LOGGED PEAT SWAMP FOREST FOR BIRDS","AZHAR BADRUL;LINDENMAYER DAVID B;WOOD JEFF;FISCHER JOERN;MANNING ADRIAN;MCELHINNY CHRIS;ZAKARIA MOHAMED",2011,"THE EXPANSION OF INDUSTRIAL OIL PALM CULTIVATION THREATENS TROPICAL BIODIVERSITY GLOBALLY, ESPECIALLY IN DEVELOPING COUNTRIES. DRIVEN BY PLANS TO GENERATE ECONOMIC REVENUE, LARGE-SCALE PLANTATIONS ARE EMERGING IN SOUTHEAST ASIA, AFRICA AND BRAZILIAN AMAZON. HOWEVER, THE ECOLOGICAL IMPACTS OF THE SECTOR ARE POORLY STUDIED WITH RESPECT TO OIL PALM MANAGEMENT SYSTEM, AND RECOMMENDED CONSERVATION MEASURES ARE BASED ON LIMITED DATA. WE STUDIED AVIFAUNA IN OIL PALM LANDSCAPES IN PENINSULAR MALAYSIA UNDER DIFFERENT MANAGEMENT SYSTEMS (LARGE PLANTATION ESTATES VERSUS SMALLHOLDINGS) AND AGE CLASSES (UNIFORM AGE VERSUS MIXED-AGE STANDS). WE SAMPLED 41 LARGE PLANTATION ESTATES AND 14 SMALLHOLDINGS, AS WELL AS 20 SITES IN AN EXTENSIVELY LOGGED PEAT SWAMP FOREST, THE TYPE OF NATURAL FOREST PRIOR TO CONVERSION TO OIL PALMS. COMPARED WITH LOGGED PEAT SWAMP FOREST, OUR RESULTS SHOWED THAT FOREST CONVERSION TO OIL PALM CULTIVATION MAY HAVE ELIMINATED 48-60% OF BIRD SPECIES. WE ALSO FOUND: (I) PLANTATION ESTATES AND SMALLHOLDINGS SUPPORTED SIMILAR BIRD ASSEMBLAGES BUT THE LATTER SUPPORTED SIGNIFICANTLY MORE SPECIES (P = 0.007); AND (II) DESPITE REDUCED SPECIES RICHNESS IN OIL PALM LANDSCAPES, WE FOUND HIGH ABUNDANCE OF SOME INDIVIDUAL BIRD SPECIES IN SPECIFIC TYPES OF STANDS INCLUDING SOME FOREST, MIGRATORY, AND WETLAND SPECIES. CONVERSION OF NATURAL FOREST TO OIL PALM LANDSCAPES SHOULD NOT OCCUR IN THE FUTURE THROUGH CLEARING OF PRIMARY OR SECONDARY NATIVE FORESTS. TO COMPLEMENT CONVENTIONAL CONSERVATION APPROACHES (E.G. THE ESTABLISHMENT OF PROTECTED AREAS) IN PALM OIL-PRODUCING COUNTRIES, EXISTING PLANTATION ESTATES AND SMALLHOLDINGS SHOULD BE MANAGED IN WAYS TO PROMOTE IMPROVED CONSERVATION OUTCOMES, ALTHOUGH OIL PALM LANDSCAPES MAINTAINED A FRACTION OF THE ORIGINAL FOREST BIODIVERSITY. MANAGING HABITAT HETEROGENEITY AT BOTH A LOCAL AND A LANDSCAPE-LEVEL IS HIGHLY RECOMMENDED IN OIL PALM LANDSCAPES TO MAINTAIN AND/OR ENHANCE AVIAN BIODIVERSITY. (C) 2011 ELSEVIER B.V. ALL RIGHTS RESERVED.","Birds","Trade","MYS","Asia","6195_Birds","Harmful"
"6254","Faunal mortality on roads due to religious tourism across time and space in protected areas: a case study from south india","SESHADRI K S;GANESH T",2011,"The presence of roads in any landscape is known to negatively influence terrestrial and aquatic ecosystems. Many tourist destinations and religious enclaves in developing countries are inside protected areas (pa). They are well connected by roads and attract thousands of visitors. The effect of such large human congregations inside pa on biodiversity is not well understood. Here, we address the impacts of increased vehicular traffic due to religious tourism on local fauna inside the kalakad mundanthurai tiger reserve in south india. We sampled sections of surfaced roads for mortalities before and during an annual festival across three habitats in 2008 and 2009. Millipedes, anurans, insects and reptiles dominated the mortalities and mammals avoided the roads. A total of 1413 individuals belonging to 56 species were killed on roads. Nocturnal species constituted 50% of these mortalities and 64% of the species composition. There was a 299% increase in road mortalities and 648% increase in nocturnal species mortality during the festival compared to those before the festival. Mean mortalities varied across habitats and were highest in moist deciduous forests. Mortalities were influenced significantly by vehicular traffic rather than rainfall. Indications of a temporary local extinction were evident beyond certain threshold of vehicular movement. The number of vehicles plying on the roads was three times higher than the threshold level as determined in this study. The festival also had a spillover effect by causing increased mortalities on roads not connected to the temple. We discuss several strategies to minimize impacts due to large scale vehicular movement inside protected areas. (C) 2011 elsevier b.v. All rights reserved.","Multiple","Tourism","IND","Asia","6254_Multiple","Harmful"
"6321","The Response Of Meiofauna To Human Trampling On Coral Reefs","SARMENTO VISNU C;BARRETO ALINY F S;SANTOS PAULO J P",2011,"Coastal environments are trampled by humans worldwide; however, there are few studies that evaluate the effect of trampling on the meiofauna of hard substrates, and none on meiofauna of reef environments. We investigated the effects of trampling due to tourism on the meiofauna of reef formations on the northeastern coast of brazil. Samples were taken from five paired stations located in two areas on the reef: an area protected since 2004, and an area open to tourist visits. Trampling caused important changes in the meiofaunal assemblage. The densities of the total meiofauna and of the commonest groups were negatively affected in the trampled area. Among the major groups, polychaeta proved to be very sensitive to this disturbance. The meiofauna groups showed different response patterns to trampling depending on the species of algae trampled. Reductions in animal densities were partly attributed to the loss of turf biomass and associated sand caused by trampling, and partly to the direct effect of people stepping on the animals. Considering the importance of meiofauna in the food web as well as its biodiversity, these results highlight the possible negative effects of human trampling on the ecological and economic ""services"" that coral reefs provide.","Invertebrates","Tourism","BRA","South America","6321_Invertebrates","Harmful"
